filename	acq_time	operator	randstr
func/sub-16_task-rest_bold.nii.gz	2024-03-01T10:00:20.180000	n/a	0b0f79fa
func/sub-16_task-mixed_bold.nii.gz	2024-03-01T10:10:04.822500	n/a	e74e5a2a
anat/sub-16_acq-denoised_T1w.nii.gz	2024-03-01T10:15:20.085000	n/a	9085e60c
anat/sub-16_acq-mp2rage_T1w.nii.gz	2024-03-01T10:15:20.085000	n/a	93cb7467
fmap/sub-16_magnitude1.nii.gz	2024-03-01T10:37:30.482500	n/a	6a46b79e
fmap/sub-16_magnitude2.nii.gz	2024-03-01T10:37:30.482500	n/a	6a46b79e
fmap/sub-16_phasediff.nii.gz	2024-03-01T10:37:30.882500	n/a	95e4985c
anat/sub-16_T2w.nii.gz	2024-03-01T11:03:27.100000	n/a	bbc6c3c7
